FFTE Feed solids SP,FFTE Production solids SP,FFTE Steam pressure SP,TFE Out flow SP,TFE Production solids SP,TFE Vacuum pressure SP,TFE Steam pressure SP,Class
50.0,39.0,110.0,2148.46,58.0,-67.72,120.0,1
50.0,39.0,110.0,2148.46,65.0,-64.58,120.0,1
50.0,39.0,110.0,2148.46,58.0,-61.88,120.0,1
50.0,39.0,110.0,2148.46,58.0,-61.98,120.0,1
50.0,39.0,110.0,2148.46,58.0,-58.65,120.0,1
50.0,39.0,110.0,2148.46,58.0,-58.18,120.0,1
50.0,39.0,110.0,2148.46,50.0,-58.18,120.0,1
50.0,39.0,110.0,2148.46,58.0,-54.61,120.0,1
50.0,39.0,110.0,2148.46,58.0,-54.61,120.0,1
50.0,39.0,110.0,2148.46,50.0,-52.33,120.0,1
50.0,39.0,110.0,2148.46,58.0,-55.89,120.0,1
50.0,39.0,110.0,2148.46,58.0,-57.94,120.0,1
50.0,39.0,110.0,2148.46,58.0,-80.1,120.0,1
50.0,39.0,110.0,2148.46,58.0,-88.89,120.0,1
50.0,39.0,110.0,2148.46,58.0,-88.27,120.0,1
50.0,39.0,110.0,2148.46,58.0,-87.35,120.0,1
50.0,39.0,110.0,2148.46,58.0,-88.17,120.0,1
50.0,39.0,110.0,2148.46,58.0,-88.78,120.0,1
50.0,39.0,90.0,1240.0,62.0,-82.45,120.0,1
50.0,39.0,90.0,1240.0,62.0,-82.45,120.0,1
50.0,39.0,90.0,1240.0,62.0,-82.45,120.0,1
50.0,39.0,90.0,1240.0,62.0,-82.45,120.0,1
50.0,39.0,90.0,1240.0,62.0,-82.45,120.0,1
50.0,39.0,90.0,1240.0,62.0,-82.45,120.0,1
50.0,39.0,90.0,1240.0,62.0,-82.45,120.0,1
50.0,39.0,90.0,1240.0,62.0,-81.94,120.0,1
50.0,39.0,90.0,1240.0,62.0,-84.85,120.0,1
50.0,39.0,90.0,1240.0,62.0,-89.0,120.0,1
50.0,39.0,90.0,1240.0,62.0,-89.0,125.0,1
50.0,39.0,90.0,1240.0,62.0,-88.73,125.0,1
50.0,39.0,90.0,1240.0,62.0,-85.37,125.0,1
50.0,39.0,90.0,1240.0,62.0,-78.33,125.0,1
50.0,39.0,90.0,1240.0,62.0,-77.55,125.0,1
50.0,39.0,95.0,1240.0,62.0,-77.55,125.0,1
50.0,39.0,95.0,1240.0,62.0,-78.31,125.0,1
50.0,39.0,95.0,1240.0,62.0,-85.1,125.0,1
50.0,39.0,95.0,1240.0,62.0,-89.0,125.0,1
50.0,39.0,95.0,1240.0,62.0,-88.0,125.0,1
50.0,39.0,95.0,1240.0,62.0,-81.39,125.0,1
50.0,39.0,95.0,1240.0,62.0,-75.87,125.0,1
50.0,39.0,95.0,1240.0,62.0,-74.85,125.0,1
50.0,39.0,95.0,1240.0,62.0,-76.45,125.0,1
25.0,41.5,160.0,2609.3,69.0,-50.0,120.0,1
25.0,41.5,160.0,2609.3,69.0,-50.0,120.0,1
25.0,41.5,160.0,2609.3,69.0,-50.0,120.0,1
25.0,41.5,160.0,2609.3,69.0,-50.0,120.0,1
25.0,41.5,160.0,2609.3,69.0,-50.0,120.0,1
25.0,41.5,160.0,2609.3,69.0,-50.0,120.0,1
25.0,41.5,160.0,2609.3,69.0,-50.0,120.0,1
25.0,41.5,160.0,3083.72,69.0,-50.0,120.0,1
25.0,43.0,160.0,3083.72,69.0,-50.0,120.0,1
25.0,41.5,160.0,3083.72,69.0,-50.0,85.0,1
25.0,41.5,160.0,3083.72,69.0,-45.0,120.0,1
25.0,41.5,136.2,3083.72,69.0,-50.0,120.0,1
25.0,43.0,120.0,3083.72,69.0,-45.0,85.0,1
25.0,43.0,120.0,3083.72,55.0,-45.0,85.0,1
50.0,43.0,120.0,3083.72,55.0,-45.0,85.0,1
25.0,43.0,126.22,3083.72,55.0,-45.0,85.0,1
50.0,43.0,126.22,3083.72,55.0,-45.0,120.0,1
50.0,43.0,126.22,3083.72,64.0,-45.0,85.0,1
50.0,43.0,126.22,3083.72,55.0,-49.16,85.0,1
50.0,43.0,126.22,3083.72,64.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,64.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,64.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,64.0,-80.64,120.0,1
50.0,43.0,115.0,3083.72,45.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,45.0,-87.28,120.0,1
50.0,43.0,115.0,3083.72,45.0,-88.9,120.0,1
50.0,43.0,115.0,3083.72,50.0,-88.9,120.0,1
50.0,43.0,115.0,3083.72,50.0,-88.13,120.0,1
50.0,43.0,115.0,3083.72,50.0,-85.9,120.0,1
50.0,43.0,115.0,3083.72,56.0,-85.9,120.0,1
50.0,43.0,115.0,3083.72,50.0,-88.49,120.0,1
50.0,43.0,115.0,3083.72,56.0,-88.22,120.0,1
50.0,43.0,115.0,3083.72,56.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,62.0,-88.22,120.0,1
50.0,43.0,115.0,3083.72,62.0,-88.18,120.0,1
50.0,43.0,115.0,3083.72,62.0,-84.79,120.0,1
50.0,43.0,115.0,3083.72,62.0,-79.17,120.0,1
50.0,43.0,115.0,3083.72,62.0,-76.55,120.0,1
50.0,43.0,115.0,3083.72,62.0,-76.88,120.0,1
50.0,43.0,115.0,3083.72,63.0,-76.88,120.0,1
50.0,43.0,115.0,3083.72,63.0,-76.27,120.0,1
50.0,43.0,115.0,3083.72,65.0,-76.27,120.0,1
50.0,43.0,115.0,3083.72,63.0,-77.17,120.0,1
50.0,43.0,115.0,3083.72,65.0,-79.42,120.0,1
50.0,43.0,115.0,3083.72,65.0,-84.08,120.0,1
50.0,43.0,115.0,3083.72,65.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,65.0,-83.84,120.0,1
50.0,43.0,115.0,3083.72,50.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,50.0,-85.06,120.0,1
50.0,43.0,115.0,3083.72,52.0,-83.84,120.0,1
50.0,43.0,115.0,3083.72,52.0,-85.98,120.0,1
50.0,43.0,115.0,3083.72,52.0,-87.34,120.0,1
50.0,43.0,115.0,3083.72,52.0,-86.8,120.0,1
50.0,43.0,115.0,3083.72,58.0,-86.8,120.0,1
50.0,43.0,115.0,3083.72,52.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,60.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,61.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,63.0,-89.0,120.0,1
50.0,43.0,115.0,3083.72,63.0,-88.24,120.0,1
50.0,43.0,115.0,3083.72,63.0,-86.59,120.0,1
50.0,43.0,115.0,3083.72,65.0,-86.59,120.0,1
50.0,43.0,115.0,3083.72,63.0,-87.46,120.0,1
50.0,43.0,115.0,3083.72,65.0,-87.37,120.0,1
50.0,43.0,115.0,3083.72,65.0,-88.74,120.0,1
50.0,43.0,115.0,3083.72,68.0,-87.37,120.0,1
50.0,43.0,115.0,3083.72,68.0,-88.21,120.0,1
50.0,43.0,115.0,3083.72,68.0,-86.92,120.0,1
50.0,43.0,115.0,3083.72,71.0,-86.92,120.0,1
50.0,43.0,115.0,3083.72,68.0,-88.21,120.0,1
50.0,43.0,115.0,3083.72,71.0,-87.14,120.0,1
50.0,43.0,115.0,3083.72,71.0,-85.16,120.0,1
50.0,43.0,115.0,3083.72,71.0,-86.02,120.0,1
50.0,43.0,115.0,3083.72,73.0,-85.16,120.0,1
50.0,43.0,115.0,3083.72,73.0,-87.04,120.0,1
50.0,43.0,115.0,3083.72,73.0,-84.68,120.0,1
50.0,43.0,115.0,3083.72,73.0,-80.29,120.0,1
50.0,43.0,115.0,3083.72,73.0,-78.51,120.0,1
50.0,43.0,115.0,3083.72,73.0,-80.04,120.0,1
50.0,43.0,115.0,3083.72,73.0,-76.75,120.0,1
50.0,43.0,115.0,3083.72,73.0,-77.57,120.0,1
50.0,43.0,115.0,3083.72,73.0,-85.33,120.0,1
50.0,43.0,115.0,3083.72,70.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,70.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,70.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,70.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,70.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,70.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,70.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,73.0,-45.05,55.0,1
50.0,43.0,115.0,3083.72,73.0,-46.51,55.0,1
50.0,43.0,115.0,3083.72,73.0,-50.46,55.0,1
50.0,43.0,115.0,3083.72,73.0,-51.22,55.0,1
50.0,43.0,115.0,3083.72,73.0,-49.72,55.0,1
50.0,43.0,115.0,3083.72,73.0,-49.43,55.0,1
50.0,43.0,115.0,3083.72,73.0,-50.19,55.0,1
50.0,43.0,115.0,3083.72,74.0,-50.19,55.0,1
50.0,43.0,115.0,3083.72,73.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-49.49,55.0,1
50.0,43.0,115.0,3083.72,74.0,-52.83,55.0,1
50.0,43.0,115.0,3083.72,74.0,-52.56,55.0,1
50.0,43.0,115.0,3083.72,74.0,-56.39,55.0,1
50.0,43.0,115.0,3083.72,74.0,-57.25,55.0,1
50.0,43.0,115.0,3083.72,75.0,-56.39,55.0,1
50.0,43.0,115.0,3083.72,75.0,-58.31,55.0,1
50.0,43.0,115.0,3083.72,75.0,-56.8,55.0,1
50.0,43.0,115.0,3083.72,75.0,-57.85,55.0,1
50.0,43.0,115.0,3083.72,75.0,-60.69,55.0,1
50.0,43.0,115.0,3083.72,75.0,-62.43,55.0,1
50.0,43.0,115.0,3083.72,75.0,-68.11,55.0,1
25.0,43.0,115.0,3083.72,75.0,-68.11,55.0,1
25.0,43.0,115.0,3083.72,75.0,-84.94,55.0,1
25.0,43.0,115.0,3083.72,75.0,-89.0,55.0,1
50.0,39.0,104.0,2289.23,65.0,-45.57,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.57,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.57,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.57,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.57,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.57,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.57,120.0,1
50.0,39.0,104.0,2289.23,65.0,-73.79,120.0,1
50.0,39.0,104.0,2289.23,65.0,-83.94,120.0,1
50.0,39.0,104.0,2289.23,65.0,-88.83,120.0,1
50.0,39.0,104.0,2289.23,65.0,-88.07,120.0,1
50.0,39.0,104.0,2289.23,65.0,-79.65,120.0,1
50.0,39.0,104.0,2289.23,65.0,-72.39,120.0,1
50.0,39.0,104.0,2289.23,65.0,-70.83,120.0,1
50.0,39.0,104.0,2289.23,65.0,-72.91,120.0,1
50.0,39.0,104.0,2289.23,65.0,-78.89,120.0,1
50.0,39.0,104.0,2289.23,65.0,-84.71,120.0,1
50.0,39.0,104.0,2289.23,65.0,-86.06,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.0,120.0,1
50.0,39.0,104.0,2289.23,65.0,-45.2,120.0,1
50.0,39.0,104.0,2289.23,65.0,-69.79,120.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,120.0,1
50.0,39.0,110.0,2289.23,65.0,-89.0,120.0,1
50.0,39.0,110.0,2289.23,65.0,-89.0,120.0,1
50.0,39.0,110.0,2289.23,61.0,-89.0,120.0,1
50.0,39.0,110.0,2289.23,61.0,-87.87,120.0,1
50.0,39.0,120.0,2289.23,61.0,-89.0,120.0,1
50.0,39.0,120.0,2289.23,61.0,-88.93,120.0,1
50.0,39.0,120.0,2289.23,63.0,-88.93,120.0,1
50.0,39.0,120.0,2289.23,65.0,-88.93,120.0,1
50.0,39.0,120.0,2289.23,65.0,-88.46,120.0,1
50.0,39.0,120.0,2289.23,65.0,-85.6,120.0,1
50.0,39.0,120.0,2289.23,65.0,-85.37,120.0,1
50.0,43.0,110.0,2372.09,64.0,-45.09,100.0,1
50.0,43.0,110.0,2372.09,64.0,-45.09,100.0,1
50.0,43.0,110.0,2372.09,64.0,-45.09,100.0,1
50.0,43.0,110.0,2372.09,64.0,-45.09,100.0,1
50.0,43.0,110.0,2372.09,64.0,-45.09,100.0,1
50.0,43.0,110.0,2372.09,64.0,-45.09,100.0,1
50.0,43.0,110.0,2372.09,64.0,-45.09,100.0,1
50.0,43.0,110.0,2372.09,68.0,-45.09,100.0,1
50.0,43.0,120.0,2372.09,68.0,-45.09,100.0,1
50.0,43.0,120.0,2372.09,68.0,-45.01,100.0,1
50.0,43.0,120.0,2372.09,68.0,-45.79,100.0,1
50.0,43.0,120.0,2372.09,68.0,-47.61,100.0,1
50.0,43.0,120.0,2372.09,68.0,-47.16,100.0,1
50.0,43.0,120.0,2372.09,71.0,-47.16,100.0,1
50.0,43.0,120.0,2372.09,68.0,-48.49,100.0,1
50.0,43.0,120.0,2372.09,71.0,-55.44,100.0,1
50.0,43.0,120.0,2372.09,71.0,-57.57,100.0,1
50.0,43.0,120.0,2372.09,71.0,-55.73,100.0,1
50.0,43.0,120.0,2372.09,71.0,-54.45,100.0,1
50.0,43.0,120.0,2372.09,71.0,-55.77,100.0,1
50.0,43.0,130.0,2372.09,71.0,-67.92,100.0,1
50.0,43.0,130.0,2372.09,71.0,-67.92,100.0,1
50.0,43.0,130.0,2372.09,71.0,-67.92,100.0,1
50.0,43.0,130.0,2372.09,71.0,-67.92,100.0,1
50.0,43.0,130.0,2372.09,71.0,-67.92,100.0,1
50.0,43.0,130.0,2372.09,71.0,-67.92,100.0,1
50.0,43.0,130.0,2372.09,71.0,-67.92,100.0,1
50.0,43.0,130.0,2372.09,71.0,-66.88,100.0,1
50.0,43.0,130.0,2372.09,71.0,-61.16,100.0,1
50.0,43.0,130.0,2372.09,71.0,-58.87,100.0,1
50.0,43.0,130.0,2372.09,71.0,-54.67,100.0,1
50.0,43.0,120.0,2372.09,71.0,-54.67,100.0,1
50.0,43.0,120.0,2372.09,71.0,-55.18,100.0,1
50.0,43.0,120.0,2372.09,71.0,-53.61,100.0,1
50.0,43.0,120.0,2372.09,71.0,-54.37,100.0,1
50.0,43.0,120.0,2372.09,71.0,-58.96,100.0,1
50.0,43.0,135.0,2372.09,71.0,-58.96,100.0,1
50.0,43.0,135.0,2372.09,71.0,-79.3,100.0,1
50.0,43.0,135.0,2372.09,71.0,-88.76,100.0,1
50.0,43.0,135.0,2372.09,71.0,-88.45,100.0,1
50.0,43.0,135.0,2372.09,71.0,-85.57,100.0,1
50.0,43.0,135.0,2372.09,71.0,-86.67,100.0,1
50.0,43.0,135.0,2372.09,71.0,-88.87,100.0,1
50.0,43.0,135.0,2372.09,71.0,-88.46,100.0,1
50.0,43.0,135.0,2372.09,71.0,-87.62,100.0,1
50.0,43.0,135.0,2372.09,71.0,-86.91,100.0,1
50.0,43.0,135.0,2372.09,71.0,-86.69,100.0,1
50.0,43.0,135.0,2372.09,71.0,-86.47,100.0,1
50.0,43.0,135.0,2372.09,71.0,-85.41,100.0,1
50.0,43.0,135.0,2372.09,71.0,-82.97,100.0,1
50.0,43.0,135.0,2372.09,71.0,-82.0,100.0,1
50.0,43.0,135.0,2372.09,71.0,-81.21,100.0,1
50.0,43.0,135.0,2372.09,71.0,-81.21,100.0,1
50.0,43.0,135.0,2372.09,71.0,-78.78,100.0,1
50.0,43.0,135.0,2372.09,71.0,-73.04,100.0,1
50.0,43.0,135.0,2372.09,71.0,-69.59,100.0,1
50.0,43.0,135.0,2372.09,71.0,-63.02,100.0,1
50.0,43.0,135.0,2372.09,71.0,-62.02,100.0,1
50.0,43.0,135.0,2372.09,73.0,-62.02,100.0,1
50.0,43.0,135.0,2372.09,73.0,-62.62,100.0,1
50.0,43.0,135.0,2372.09,73.0,-59.48,100.0,1
50.0,43.0,135.0,2372.09,73.0,-58.1,100.0,1
50.0,43.0,135.0,2372.09,73.0,-58.91,100.0,1
50.0,43.0,135.0,2372.09,73.0,-61.6,100.0,1
50.0,43.0,135.0,2372.09,73.0,-80.6,100.0,1
50.0,43.0,135.0,2372.09,73.0,-89.0,100.0,1
50.0,43.0,135.0,2372.09,73.0,-88.45,100.0,1
50.0,43.0,135.0,2372.09,73.0,-84.4,100.0,1
50.0,43.0,135.0,2372.09,73.0,-71.73,100.0,1
50.0,43.0,135.0,2372.09,73.0,-63.24,100.0,1
50.0,43.0,135.0,2372.09,73.0,-60.82,100.0,1
50.0,43.0,135.0,2372.09,73.0,-61.63,100.0,1
50.0,43.0,135.0,2372.09,73.0,-63.97,100.0,1
50.0,43.0,135.0,2372.09,73.0,-62.94,100.0,1
25.0,43.0,135.0,2372.09,73.0,-62.94,100.0,1
25.0,43.0,135.0,2372.09,73.0,-55.8,100.0,1
25.0,43.0,135.0,2372.09,73.0,-52.35,100.0,1
25.0,43.0,135.0,2372.09,73.0,-53.14,100.0,1
25.0,43.0,135.0,2372.09,73.0,-58.94,100.0,1
25.0,43.0,135.0,2372.09,73.0,-65.51,100.0,1
25.0,43.0,135.0,2372.09,73.0,-67.03,100.0,1
25.0,43.0,135.0,2372.09,73.0,-67.03,85.0,1
25.0,43.0,135.0,2372.09,73.0,-45.0,100.0,1
25.0,43.0,135.0,2372.09,10.0,-45.0,85.0,1
50.0,41.5,118.44,2186.05,64.0,-51.8,120.0,1
50.0,41.5,118.44,2186.05,64.0,-51.8,120.0,1
50.0,41.5,118.44,2186.05,64.0,-51.8,120.0,1
50.0,41.5,118.44,2186.05,64.0,-51.8,120.0,1
50.0,41.5,118.44,2186.05,64.0,-51.8,120.0,1
50.0,41.5,118.44,2186.05,64.0,-51.8,120.0,1
50.0,41.5,118.44,2186.05,64.0,-51.8,120.0,1
50.0,41.5,118.44,2186.05,64.0,-88.93,120.0,1
50.0,41.5,118.44,2186.05,64.0,-88.62,120.0,1
50.0,41.5,118.44,2186.05,64.0,-84.04,120.0,1
50.0,41.5,118.44,2186.05,64.0,-80.66,120.0,1
50.0,41.5,118.44,2186.05,64.0,-80.26,120.0,1
50.0,41.5,118.44,2186.05,64.0,-81.99,120.0,1
50.0,43.0,118.44,2186.05,64.0,-81.99,120.0,1
50.0,43.0,118.44,2186.05,64.0,-88.12,120.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,64.0,-77.99,120.0,1
50.0,43.0,118.44,2186.05,39.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,45.0,-77.99,120.0,1
50.0,43.0,118.44,2186.05,39.0,-77.99,120.0,1
50.0,43.0,118.44,2186.05,39.0,-77.96,120.0,1
50.0,43.0,118.44,2186.05,39.0,-50.0,120.0,1
50.0,43.0,118.44,2186.05,39.0,-50.61,120.0,1
50.0,43.0,118.44,2186.05,39.0,-50.5,120.0,1
50.0,43.0,118.44,2186.05,39.0,-45.0,120.0,1
50.0,43.0,118.44,2186.05,39.0,-48.71,120.0,1
50.0,43.0,118.44,2186.05,50.0,-45.0,120.0,1
50.0,43.0,118.44,2186.05,53.0,-48.71,120.0,1
50.0,43.0,118.44,2186.05,50.0,-49.21,120.0,1
50.0,43.0,118.44,2186.05,53.0,-50.61,120.0,1
50.0,43.0,118.44,2186.05,53.0,-53.99,120.0,1
50.0,43.0,118.44,2186.05,56.0,-53.99,120.0,1
50.0,43.0,118.44,2186.05,53.0,-55.39,120.0,1
50.0,43.0,118.44,2186.05,56.0,-62.52,120.0,1
50.0,43.0,118.44,2186.05,56.0,-70.99,120.0,1
50.0,43.0,118.44,2186.05,56.0,-74.11,120.0,1
50.0,43.0,118.44,2186.05,58.0,-70.99,120.0,1
50.0,43.0,118.44,2186.05,58.0,-76.2,120.0,1
50.0,43.0,118.44,2186.05,58.0,-76.85,120.0,1
50.0,43.0,118.44,2186.05,58.0,-80.82,120.0,1
50.0,43.0,118.44,2186.05,58.0,-80.85,120.0,1
50.0,43.0,118.44,2186.05,58.0,-88.86,120.0,1
50.0,43.0,118.44,2186.05,64.0,-88.86,120.0,1
50.0,43.0,125.0,2186.05,64.0,-88.86,120.0,1
50.0,43.0,125.0,2186.05,64.0,-88.48,120.0,1
50.0,43.0,125.0,2186.05,64.0,-81.75,120.0,1
50.0,43.0,125.0,2186.05,64.0,-81.51,120.0,1
50.0,43.0,125.0,2186.05,64.0,-84.81,120.0,1
50.0,43.0,125.0,2186.05,64.0,-85.48,120.0,1
50.0,43.0,125.0,2186.05,65.0,-84.81,120.0,1
50.0,43.0,125.0,2186.05,65.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,39.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,39.0,-78.33,120.0,1
50.0,43.0,125.0,2186.05,39.0,-80.7,120.0,1
50.0,43.0,125.0,2186.05,39.0,-81.15,120.0,1
50.0,43.0,125.0,2186.05,55.0,-81.15,120.0,1
50.0,43.0,125.0,2186.05,39.0,-88.34,120.0,1
50.0,43.0,125.0,2186.05,55.0,-88.86,120.0,1
50.0,43.0,125.0,2186.05,55.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,56.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,57.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,58.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,45.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,45.0,-85.61,120.0,1
50.0,43.0,125.0,2186.05,45.0,-89.0,120.0,1
50.0,43.0,125.0,2186.05,64.0,-85.61,120.0,1
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,1
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,1
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,1
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,1
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,1
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,1
50.0,39.0,110.0,2289.23,65.0,-88.41,120.0,1
50.0,39.0,110.0,2289.23,65.0,-89.0,120.0,1
50.0,39.0,110.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,115.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,120.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,120.0,2289.23,65.0,-89.0,130.0,1
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,1
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,1
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,1
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,1
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,1
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,1
50.0,43.0,112.0,2186.05,65.0,-61.24,120.0,1
50.0,43.0,112.0,2186.05,65.0,-61.77,120.0,1
50.0,43.0,112.0,2186.05,65.0,-65.35,120.0,1
50.0,43.0,112.0,2186.05,65.0,-66.42,120.0,1
50.0,43.0,112.0,2186.05,65.0,-65.63,120.0,1
50.0,43.0,112.0,2186.05,65.0,-63.57,120.0,1
50.0,43.0,112.0,2186.05,65.0,-64.59,120.0,1
50.0,43.0,112.0,2186.05,65.0,-67.13,120.0,1
50.0,43.0,112.0,2186.05,65.0,-68.4,120.0,1
50.0,43.0,112.0,2186.05,65.0,-69.67,120.0,1
50.0,43.0,112.0,2186.05,65.0,-70.19,120.0,1
50.0,43.0,112.0,2186.05,65.0,-73.26,120.0,1
50.0,43.0,112.0,2186.05,65.0,-73.64,120.0,1
50.0,43.0,112.0,2186.05,65.0,-76.19,120.0,1
50.0,43.0,112.0,2186.05,65.0,-76.7,120.0,1
25.0,43.0,112.0,2186.05,65.0,-76.7,120.0,1
25.0,43.0,112.0,2186.05,65.0,-75.42,120.0,1
25.0,43.0,112.0,2186.05,65.0,-72.08,120.0,1
25.0,43.0,112.0,2186.05,65.0,-73.1,120.0,1
25.0,43.0,112.0,2186.05,65.0,-79.55,120.0,1
25.0,43.0,112.0,2186.05,65.0,-89.0,120.0,1
25.0,43.0,112.0,2186.05,65.0,-45.0,120.0,1
25.0,43.0,112.0,2186.05,10.0,-45.0,120.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,104.0,2289.23,65.0,-87.99,125.0,1
50.0,39.0,104.0,2289.23,65.0,-88.5,125.0,1
50.0,39.0,104.0,2289.23,65.0,-89.0,125.0,1
50.0,39.0,110.0,2289.23,65.0,-89.0,125.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,118.44,2186.05,64.0,-89.0,120.0,1
50.0,43.0,123.0,2186.05,64.0,-89.0,120.0,1
50.0,43.0,123.0,2186.05,64.0,-89.0,120.0,1
50.0,43.0,123.0,2186.05,57.0,-89.0,120.0,1
50.0,43.0,123.0,2186.05,57.0,-85.92,120.0,1
50.0,43.0,123.0,2186.05,57.0,-84.62,120.0,1
50.0,43.0,123.0,2186.05,57.0,-81.33,120.0,1
50.0,43.0,123.0,2186.05,57.0,-82.19,120.0,1
50.0,43.0,123.0,2186.05,59.0,-81.33,120.0,1
50.0,43.0,123.0,2186.05,60.0,-82.19,120.0,1
50.0,43.0,123.0,2186.05,60.0,-75.79,120.0,1
50.0,43.0,123.0,2186.05,60.0,-74.7,120.0,1
50.0,43.0,123.0,2186.05,61.0,-75.79,120.0,1
50.0,43.0,123.0,2186.05,61.0,-76.25,120.0,1
50.0,43.0,123.0,2186.05,61.0,-75.4,120.0,1
50.0,43.0,123.0,2186.05,59.0,-76.25,120.0,1
50.0,43.0,123.0,2186.05,59.0,-73.26,120.0,1
50.0,43.0,123.0,2186.05,59.0,-70.39,120.0,1
50.0,43.0,123.0,2186.05,61.0,-70.39,120.0,1
50.0,43.0,123.0,2186.05,59.0,-71.26,120.0,1
50.0,43.0,123.0,2186.05,62.0,-71.26,120.0,1
50.0,43.0,123.0,2186.05,61.0,-69.65,120.0,1
50.0,43.0,123.0,2186.05,63.0,-69.65,120.0,1
50.0,43.0,123.0,2186.05,63.0,-69.14,120.0,1
50.0,43.0,12.0,2186.05,63.0,-69.14,120.0,1
50.0,43.0,120.0,2186.05,63.0,-69.14,120.0,1
50.0,43.0,116.0,2186.05,63.0,-69.14,120.0,1
50.0,43.0,116.0,2186.05,64.0,-69.14,120.0,1
50.0,43.0,116.0,2186.05,64.0,-71.55,120.0,1
50.0,43.0,116.0,2186.05,65.0,-71.55,120.0,1
50.0,43.0,116.0,2186.05,65.0,-70.26,120.0,1
50.0,43.0,116.0,2186.05,65.0,-70.09,120.0,1
50.0,43.0,116.0,2186.05,65.0,-70.94,120.0,1
